frame.number,frame.time_epoch,eth.src,eth.dst,ip.ttl,ip.src,udp.srcport,ip.dst,udp.dstport,data
475, 1473412080.324602000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02, 64, 10.10.10.2, 33000, 239.22.0.2, 51000, Symbol: APPL Seqno: 118 Price: 1578
476, 1473412080.474899000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03, 64, 10.10.10.3, 33000, 239.22.0.3, 51000, Symbol: APPL Seqno: 118 Price: 1578
477, 1473412081.342315000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02, 64, 10.10.10.2, 33000, 239.22.0.2, 51000, Symbol: APPL Seqno: 119 Price: 1529
478, 1473412081.431512000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04, 64, 10.10.10.4, 33000, 239.22.0.4, 51000, Symbol: APPL Seqno: 119 Price: 1529
479, 1473412081.460467000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03, 64, 10.10.10.3, 33000, 239.22.0.3, 51000, Symbol: APPL Seqno: 119 Price: 1529
480, 1473412081.594451000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01, 64, 10.10.10.1, 33000, 239.22.0.1, 51000, Symbol: APPL Seqno: 119 Price: 1529
481, 1473412082.443080000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04, 64, 10.10.10.4, 33000, 239.22.0.4, 51000, Symbol: APPL Seqno: 120 Price: 1574
482, 1473412082.505838000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01, 64, 10.10.10.1, 33000, 239.22.0.1, 51000, Symbol: APPL Seqno: 120 Price: 1574
483, 1473412082.578069000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02, 64, 10.10.10.2, 33000, 239.22.0.2, 51000, Symbol: APPL Seqno: 120 Price: 1574
484, 1473412082.602805000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03, 64, 10.10.10.3, 33000, 239.22.0.3, 51000, Symbol: APPL Seqno: 120 Price: 1574
485, 1473412083.385286000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01, 64, 10.10.10.1, 33000, 239.22.0.1, 51000, Symbol: APPL Seqno: 121 Price: 1527
486, 1473412083.453191000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04, 64, 10.10.10.4, 33000, 239.22.0.4, 51000, Symbol: APPL Seqno: 121 Price: 1527
487, 1473412083.501076000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02, 64, 10.10.10.2, 33000, 239.22.0.2, 51000, Symbol: APPL Seqno: 121 Price: 1527
488, 1473412083.568727000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03, 64, 10.10.10.3, 33000, 239.22.0.3, 51000, Symbol: APPL Seqno: 121 Price: 1527
489, 1473412084.235796000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03, 64, 10.10.10.3, 33000, 239.22.0.3, 51000, Symbol: APPL Seqno: 122 Price: 1543
490, 1473412084.496572000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01, 64, 10.10.10.1, 33000, 239.22.0.1, 51000, Symbol: APPL Seqno: 122 Price: 1543
491, 1473412084.509005000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02, 64, 10.10.10.2, 33000, 239.22.0.2, 51000, Symbol: APPL Seqno: 122 Price: 1543
492, 1473412084.597321000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04, 64, 10.10.10.4, 33000, 239.22.0.4, 51000, Symbol: APPL Seqno: 122 Price: 1543
493, 1473412085.435022000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01, 64, 10.10.10.1, 33000, 239.22.0.1, 51000, Symbol: APPL Seqno: 123 Price: 1670
494, 1473412085.458898000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04, 64, 10.10.10.4, 33000, 239.22.0.4, 51000, Symbol: APPL Seqno: 123 Price: 1670
495, 1473412085.491075000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02, 64, 10.10.10.2, 33000, 239.22.0.2, 51000, Symbol: APPL Seqno: 123 Price: 1670
496, 1473412085.492633000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03, 64, 10.10.10.3, 33000, 239.22.0.3, 51000, Symbol: APPL Seqno: 123 Price: 1670
497, 1473412086.307834000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02, 64, 10.10.10.2, 33000, 239.22.0.2, 51000, Symbol: APPL Seqno: 124 Price: 1672
498, 1473412086.313012000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04, 64, 10.10.10.4, 33000, 239.22.0.4, 51000, Symbol: APPL Seqno: 124 Price: 1672
499, 1473412086.390002000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03, 64, 10.10.10.3, 33000, 239.22.0.3, 51000, Symbol: APPL Seqno: 124 Price: 1672
500, 1473412086.412218000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01, 64, 10.10.10.1, 33000, 239.22.0.1, 51000, Symbol: APPL Seqno: 124 Price: 1672
501, 1473412087.355544000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01, 64, 10.10.10.1, 33000, 239.22.0.1, 51000, Symbol: APPL Seqno: 125 Price: 1652
502, 1473412087.445296000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03, 64, 10.10.10.3, 33000, 239.22.0.3, 51000, Symbol: APPL Seqno: 125 Price: 1652
503, 1473412087.486903000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04, 64, 10.10.10.4, 33000, 239.22.0.4, 51000, Symbol: APPL Seqno: 125 Price: 1652
504, 1473412087.550076000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02, 64, 10.10.10.2, 33000, 239.22.0.2, 51000, Symbol: APPL Seqno: 125 Price: 1652
505, 1473412088.159984000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04, 64, 10.10.10.4, 33000, 239.22.0.4, 51000, Symbol: APPL Seqno: 126 Price: 1502
506, 1473412088.357697000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03, 64, 10.10.10.3, 33000, 239.22.0.3, 51000, Symbol: APPL Seqno: 126 Price: 1502
507, 1473412088.396799000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02, 64, 10.10.10.2, 33000, 239.22.0.2, 51000, Symbol: APPL Seqno: 126 Price: 1502
508, 1473412088.496927000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01, 64, 10.10.10.1, 33000, 239.22.0.1, 51000, Symbol: APPL Seqno: 126 Price: 1502
509, 1473412089.214709000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04, 64, 10.10.10.4, 33000, 239.22.0.4, 51000, Symbol: APPL Seqno: 127 Price: 1602
510, 1473412089.330174000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01, 64, 10.10.10.1, 33000, 239.22.0.1, 51000, Symbol: APPL Seqno: 127 Price: 1602
511, 1473412089.482075000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02, 64, 10.10.10.2, 33000, 239.22.0.2, 51000, Symbol: APPL Seqno: 127 Price: 1602
512, 1473412089.597888000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03, 64, 10.10.10.3, 33000, 239.22.0.3, 51000, Symbol: APPL Seqno: 127 Price: 1602
513, 1473412090.285990000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03, 64, 10.10.10.3, 33000, 239.22.0.3, 51000, Symbol: APPL Seqno: 128 Price: 1690
514, 1473412090.396515000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04, 64, 10.10.10.4, 33000, 239.22.0.4, 51000, Symbol: APPL Seqno: 128 Price: 1690
515, 1473412090.444958000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01, 64, 10.10.10.1, 33000, 239.22.0.1, 51000, Symbol: APPL Seqno: 128 Price: 1690
516, 1473412090.544232000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02, 64, 10.10.10.2, 33000, 239.22.0.2, 51000, Symbol: APPL Seqno: 128 Price: 1690
517, 1473412091.213280000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03, 64, 10.10.10.3, 33000, 239.22.0.3, 51000, Symbol: APPL Seqno: 129 Price: 1601
518, 1473412091.443053000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02, 64, 10.10.10.2, 33000, 239.22.0.2, 51000, Symbol: APPL Seqno: 129 Price: 1601
519, 1473412091.453639000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01, 64, 10.10.10.1, 33000, 239.22.0.1, 51000, Symbol: APPL Seqno: 129 Price: 1601
520, 1473412091.577938000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04, 64, 10.10.10.4, 33000, 239.22.0.4, 51000, Symbol: APPL Seqno: 129 Price: 1601
521, 1473412092.359238000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02, 64, 10.10.10.2, 33000, 239.22.0.2, 51000, Symbol: APPL Seqno: 130 Price: 1516
522, 1473412092.503549000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01, 64, 10.10.10.1, 33000, 239.22.0.1, 51000, Symbol: APPL Seqno: 130 Price: 1516
523, 1473412092.544723000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03, 64, 10.10.10.3, 33000, 239.22.0.3, 51000, Symbol: APPL Seqno: 130 Price: 1516
524, 1473412092.570060000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04, 64, 10.10.10.4, 33000, 239.22.0.4, 51000, Symbol: APPL Seqno: 130 Price: 1516
525, 1473412093.211362000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03, 64, 10.10.10.3, 33000, 239.22.0.3, 51000, Symbol: APPL Seqno: 131 Price: 1614
526, 1473412093.504606000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01, 64, 10.10.10.1, 33000, 239.22.0.1, 51000, Symbol: APPL Seqno: 131 Price: 1614
527, 1473412093.543247000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04, 64, 10.10.10.4, 33000, 239.22.0.4, 51000, Symbol: APPL Seqno: 131 Price: 1614
528, 1473412094.386869000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04, 64, 10.10.10.4, 33000, 239.22.0.4, 51000, Symbol: APPL Seqno: 132 Price: 1641
529, 1473412094.426290000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01, 64, 10.10.10.1, 33000, 239.22.0.1, 51000, Symbol: APPL Seqno: 132 Price: 1641
530, 1473412094.433196000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02, 64, 10.10.10.2, 33000, 239.22.0.2, 51000, Symbol: APPL Seqno: 132 Price: 1641
531, 1473412094.472696000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03, 64, 10.10.10.3, 33000, 239.22.0.3, 51000, Symbol: APPL Seqno: 132 Price: 1641
532, 1473412095.386399000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02, 64, 10.10.10.2, 33000, 239.22.0.2, 51000, Symbol: APPL Seqno: 133 Price: 1618
533, 1473412095.414647000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01, 64, 10.10.10.1, 33000, 239.22.0.1, 51000, Symbol: APPL Seqno: 133 Price: 1618
534, 1473412095.431845000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03, 64, 10.10.10.3, 33000, 239.22.0.3, 51000, Symbol: APPL Seqno: 133 Price: 1618
535, 1473412095.567946000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04, 64, 10.10.10.4, 33000, 239.22.0.4, 51000, Symbol: APPL Seqno: 133 Price: 1618
536, 1473412096.124023000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04, 64, 10.10.10.4, 33000, 239.22.0.4, 51000, Symbol: APPL Seqno: 134 Price: 1530
537, 1473412096.386691000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02, 64, 10.10.10.2, 33000, 239.22.0.2, 51000, Symbol: APPL Seqno: 134 Price: 1530
538, 1473412096.471356000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01, 64, 10.10.10.1, 33000, 239.22.0.1, 51000, Symbol: APPL Seqno: 134 Price: 1530
539, 1473412096.601239000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03, 64, 10.10.10.3, 33000, 239.22.0.3, 51000, Symbol: APPL Seqno: 134 Price: 1530
540, 1473412097.318570000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02, 64, 10.10.10.2, 33000, 239.22.0.2, 51000, Symbol: APPL Seqno: 135 Price: 1690
541, 1473412097.489019000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03, 64, 10.10.10.3, 33000, 239.22.0.3, 51000, Symbol: APPL Seqno: 135 Price: 1690
542, 1473412097.535266000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04, 64, 10.10.10.4, 33000, 239.22.0.4, 51000, Symbol: APPL Seqno: 135 Price: 1690
543, 1473412097.583999000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01, 64, 10.10.10.1, 33000, 239.22.0.1, 51000, Symbol: APPL Seqno: 135 Price: 1690
544, 1473412098.486640000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03, 64, 10.10.10.3, 33000, 239.22.0.3, 51000, Symbol: APPL Seqno: 136 Price: 1619
545, 1473412098.525653000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04, 64, 10.10.10.4, 33000, 239.22.0.4, 51000, Symbol: APPL Seqno: 136 Price: 1619
546, 1473412098.600218000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01, 64, 10.10.10.1, 33000, 239.22.0.1, 51000, Symbol: APPL Seqno: 136 Price: 1619
547, 1473412099.339127000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03, 64, 10.10.10.3, 33000, 239.22.0.3, 51000, Symbol: APPL Seqno: 137 Price: 1657
548, 1473412099.390592000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01, 64, 10.10.10.1, 33000, 239.22.0.1, 51000, Symbol: APPL Seqno: 137 Price: 1657
549, 1473412099.434933000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02, 64, 10.10.10.2, 33000, 239.22.0.2, 51000, Symbol: APPL Seqno: 137 Price: 1657
550, 1473412099.466850000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04, 64, 10.10.10.4, 33000, 239.22.0.4, 51000, Symbol: APPL Seqno: 137 Price: 1657
551, 1473412100.310459000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02, 64, 10.10.10.2, 33000, 239.22.0.2, 51000, Symbol: APPL Seqno: 138 Price: 1680
552, 1473412100.408651000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04, 64, 10.10.10.4, 33000, 239.22.0.4, 51000, Symbol: APPL Seqno: 138 Price: 1680
553, 1473412100.482398000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01, 64, 10.10.10.1, 33000, 239.22.0.1, 51000, Symbol: APPL Seqno: 138 Price: 1680
554, 1473412100.575513000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03, 64, 10.10.10.3, 33000, 239.22.0.3, 51000, Symbol: APPL Seqno: 138 Price: 1680
555, 1473412101.401078000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01, 64, 10.10.10.1, 33000, 239.22.0.1, 51000, Symbol: APPL Seqno: 139 Price: 1637
556, 1473412101.526022000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04, 64, 10.10.10.4, 33000, 239.22.0.4, 51000, Symbol: APPL Seqno: 139 Price: 1637
557, 1473412101.543438000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02, 64, 10.10.10.2, 33000, 239.22.0.2, 51000, Symbol: APPL Seqno: 139 Price: 1637
558, 1473412101.564069000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03, 64, 10.10.10.3, 33000, 239.22.0.3, 51000, Symbol: APPL Seqno: 139 Price: 1637
559, 1473412102.337090000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03, 64, 10.10.10.3, 33000, 239.22.0.3, 51000, Symbol: APPL Seqno: 140 Price: 1510
560, 1473412102.351557000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04, 64, 10.10.10.4, 33000, 239.22.0.4, 51000, Symbol: APPL Seqno: 140 Price: 1510
561, 1473412102.373780000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01, 64, 10.10.10.1, 33000, 239.22.0.1, 51000, Symbol: APPL Seqno: 140 Price: 1510
562, 1473412102.498547000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02, 64, 10.10.10.2, 33000, 239.22.0.2, 51000, Symbol: APPL Seqno: 140 Price: 1510
563, 1473412103.247543000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04, 64, 10.10.10.4, 33000, 239.22.0.4, 51000, Symbol: APPL Seqno: 141 Price: 1650
564, 1473412103.322066000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02, 64, 10.10.10.2, 33000, 239.22.0.2, 51000, Symbol: APPL Seqno: 141 Price: 1650
565, 1473412103.551494000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03, 64, 10.10.10.3, 33000, 239.22.0.3, 51000, Symbol: APPL Seqno: 141 Price: 1650
566, 1473412103.596662000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01, 64, 10.10.10.1, 33000, 239.22.0.1, 51000, Symbol: APPL Seqno: 141 Price: 1650
567, 1473412104.360215000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01, 64, 10.10.10.1, 33000, 239.22.0.1, 51000, Symbol: APPL Seqno: 142 Price: 1592
568, 1473412104.405588000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02, 64, 10.10.10.2, 33000, 239.22.0.2, 51000, Symbol: APPL Seqno: 142 Price: 1592
569, 1473412104.421414000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04, 64, 10.10.10.4, 33000, 239.22.0.4, 51000, Symbol: APPL Seqno: 142 Price: 1592
570, 1473412104.503988000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03, 64, 10.10.10.3, 33000, 239.22.0.3, 51000, Symbol: APPL Seqno: 142 Price: 1592
571, 1473412105.316551000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03, 64, 10.10.10.3, 33000, 239.22.0.3, 51000, Symbol: APPL Seqno: 143 Price: 1543
572, 1473412105.388567000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01, 64, 10.10.10.1, 33000, 239.22.0.1, 51000, Symbol: APPL Seqno: 143 Price: 1543
573, 1473412105.420591000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04, 64, 10.10.10.4, 33000, 239.22.0.4, 51000, Symbol: APPL Seqno: 143 Price: 1543
574, 1473412105.592802000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02, 64, 10.10.10.2, 33000, 239.22.0.2, 51000, Symbol: APPL Seqno: 143 Price: 1543
575, 1473412106.328764000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01, 64, 10.10.10.1, 33000, 239.22.0.1, 51000, Symbol: APPL Seqno: 144 Price: 1662
576, 1473412106.331711000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02, 64, 10.10.10.2, 33000, 239.22.0.2, 51000, Symbol: APPL Seqno: 144 Price: 1662
577, 1473412106.384873000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03, 64, 10.10.10.3, 33000, 239.22.0.3, 51000, Symbol: APPL Seqno: 144 Price: 1662
578, 1473412106.602802000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04, 64, 10.10.10.4, 33000, 239.22.0.4, 51000, Symbol: APPL Seqno: 144 Price: 1662
579, 1473412107.217691000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03, 64, 10.10.10.3, 33000, 239.22.0.3, 51000, Symbol: APPL Seqno: 145 Price: 1571
580, 1473412107.372063000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02, 64, 10.10.10.2, 33000, 239.22.0.2, 51000, Symbol: APPL Seqno: 145 Price: 1571
581, 1473412107.524850000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01, 64, 10.10.10.1, 33000, 239.22.0.1, 51000, Symbol: APPL Seqno: 145 Price: 1571
582, 1473412107.532288000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04, 64, 10.10.10.4, 33000, 239.22.0.4, 51000, Symbol: APPL Seqno: 145 Price: 1571
583, 1473412108.344601000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04, 64, 10.10.10.4, 33000, 239.22.0.4, 51000, Symbol: APPL Seqno: 146 Price: 1625
584, 1473412108.502457000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01, 64, 10.10.10.1, 33000, 239.22.0.1, 51000, Symbol: APPL Seqno: 146 Price: 1625
585, 1473412108.531363000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03, 64, 10.10.10.3, 33000, 239.22.0.3, 51000, Symbol: APPL Seqno: 146 Price: 1625
586, 1473412108.561372000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02, 64, 10.10.10.2, 33000, 239.22.0.2, 51000, Symbol: APPL Seqno: 146 Price: 1625
587, 1473412109.120449000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04, 64, 10.10.10.4, 33000, 239.22.0.4, 51000, Symbol: APPL Seqno: 147 Price: 1544
588, 1473412109.366260000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01, 64, 10.10.10.1, 33000, 239.22.0.1, 51000, Symbol: APPL Seqno: 147 Price: 1544
589, 1473412109.372268000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03, 64, 10.10.10.3, 33000, 239.22.0.3, 51000, Symbol: APPL Seqno: 147 Price: 1544
590, 1473412109.435407000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02, 64, 10.10.10.2, 33000, 239.22.0.2, 51000, Symbol: APPL Seqno: 147 Price: 1544
591, 1473412110.402812000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02, 64, 10.10.10.2, 33000, 239.22.0.2, 51000, Symbol: APPL Seqno: 148 Price: 1612
592, 1473412110.424060000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01, 64, 10.10.10.1, 33000, 239.22.0.1, 51000, Symbol: APPL Seqno: 148 Price: 1612
593, 1473412110.446880000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04, 64, 10.10.10.4, 33000, 239.22.0.4, 51000, Symbol: APPL Seqno: 148 Price: 1612
594, 1473412110.525224000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03, 64, 10.10.10.3, 33000, 239.22.0.3, 51000, Symbol: APPL Seqno: 148 Price: 1612
595, 1473412111.110038000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04, 64, 10.10.10.4, 33000, 239.22.0.4, 51000, Symbol: APPL Seqno: 149 Price: 1602
596, 1473412111.429342000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02, 64, 10.10.10.2, 33000, 239.22.0.2, 51000, Symbol: APPL Seqno: 149 Price: 1602
597, 1473412111.455669000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03, 64, 10.10.10.3, 33000, 239.22.0.3, 51000, Symbol: APPL Seqno: 149 Price: 1602
598, 1473412111.462571000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01, 64, 10.10.10.1, 33000, 239.22.0.1, 51000, Symbol: APPL Seqno: 149 Price: 1602
599, 1473412112.315909000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03, 64, 10.10.10.3, 33000, 239.22.0.3, 51000, Symbol: APPL Seqno: 150 Price: 1588
600, 1473412112.376327000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02, 64, 10.10.10.2, 33000, 239.22.0.2, 51000, Symbol: APPL Seqno: 150 Price: 1588
601, 1473412112.449576000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04, 64, 10.10.10.4, 33000, 239.22.0.4, 51000, Symbol: APPL Seqno: 150 Price: 1588
602, 1473412112.548665000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01, 64, 10.10.10.1, 33000, 239.22.0.1, 51000, Symbol: APPL Seqno: 150 Price: 1588
603, 1473412113.261057000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03, 64, 10.10.10.3, 33000, 239.22.0.3, 51000, Symbol: APPL Seqno: 151 Price: 1593
604, 1473412113.509192000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02, 64, 10.10.10.2, 33000, 239.22.0.2, 51000, Symbol: APPL Seqno: 151 Price: 1593
605, 1473412113.515604000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04, 64, 10.10.10.4, 33000, 239.22.0.4, 51000, Symbol: APPL Seqno: 151 Price: 1593
606, 1473412113.601108000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01, 64, 10.10.10.1, 33000, 239.22.0.1, 51000, Symbol: APPL Seqno: 151 Price: 1593
607, 1473412114.363503000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01, 64, 10.10.10.1, 33000, 239.22.0.1, 51000, Symbol: APPL Seqno: 152 Price: 1606
608, 1473412114.385397000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03, 64, 10.10.10.3, 33000, 239.22.0.3, 51000, Symbol: APPL Seqno: 152 Price: 1606
609, 1473412114.455151000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02, 64, 10.10.10.2, 33000, 239.22.0.2, 51000, Symbol: APPL Seqno: 152 Price: 1606
610, 1473412114.511000000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04, 64, 10.10.10.4, 33000, 239.22.0.4, 51000, Symbol: APPL Seqno: 152 Price: 1606
611, 1473412115.199824000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04, 64, 10.10.10.4, 33000, 239.22.0.4, 51000, Symbol: APPL Seqno: 153 Price: 1677
612, 1473412115.253232000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03, 64, 10.10.10.3, 33000, 239.22.0.3, 51000, Symbol: APPL Seqno: 153 Price: 1677
613, 1473412115.422662000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01, 64, 10.10.10.1, 33000, 239.22.0.1, 51000, Symbol: APPL Seqno: 153 Price: 1677
614, 1473412115.582874000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02, 64, 10.10.10.2, 33000, 239.22.0.2, 51000, Symbol: APPL Seqno: 153 Price: 1677
615, 1473412116.304700000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03, 64, 10.10.10.3, 33000, 239.22.0.3, 51000, Symbol: APPL Seqno: 154 Price: 1526
616, 1473412116.410615000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01, 64, 10.10.10.1, 33000, 239.22.0.1, 51000, Symbol: APPL Seqno: 154 Price: 1526
617, 1473412116.548012000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04, 64, 10.10.10.4, 33000, 239.22.0.4, 51000, Symbol: APPL Seqno: 154 Price: 1526
618, 1473412116.595117000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02, 64, 10.10.10.2, 33000, 239.22.0.2, 51000, Symbol: APPL Seqno: 154 Price: 1526
619, 1473412117.391313000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04, 64, 10.10.10.4, 33000, 239.22.0.4, 51000, Symbol: APPL Seqno: 155 Price: 1669
620, 1473412117.408783000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01, 64, 10.10.10.1, 33000, 239.22.0.1, 51000, Symbol: APPL Seqno: 155 Price: 1669
621, 1473412117.432889000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02, 64, 10.10.10.2, 33000, 239.22.0.2, 51000, Symbol: APPL Seqno: 155 Price: 1669
622, 1473412117.439807000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03, 64, 10.10.10.3, 33000, 239.22.0.3, 51000, Symbol: APPL Seqno: 155 Price: 1669
